Longitude,Latitude,Name,Street,City,Zip,State
-99.957155,40.852987,Cozad Country Club,100 Country Club Rd,Cozad,69130,NE
-103.370216,42.700932,Legend Butte Golf Course,Highway 20,Crawford,69339,NE
-97.896155,42.46642,Creighton Community Club,53108 Hwy 59,Creighton,68729,NE
-96.947433,40.616823,College Heights Country Club,1225 E 4th St,Crete,68333,NE
-97.477319,42.84666,Crofton Lakeview Golf Course,55256 Hwy 121,Crofton,68730,NE
-100.50116,40.634335,Arrowhead Meadows Golf & Rec.,Highway 23,Curtis,69025,NE
-98.623729,41.075769,Dannebrog Golf Course,Highway 58,Dannebrog,68831,NE
-97.123133,41.245113,David City Golf Course,899 Park Dr,David City,68632,NE
-96.416544,40.753424,Woodland Hills Golf Course,6000 Woodland Hills Dr,Eagle,68347,NE
-96.254524,41.235942,Club Armatura,2410 S 217th St,Elkhorn,68022,NE
-96.22934,41.270107,Elkhorn Ridge Golf Course,20033 Elkhorn Ridge Dr,Elkhorn,6802,NE
-96.229133,41.291732,Indian Creek Golf Club,3825 N 202nd St,Elkhorn,68022,NE
-99.831171,40.67809,Lakeside Country Club,74839 Highway 283,Elwood,68937,NE
-101.536409,40.49323,Enders Lake Golf Course,33864 Highway 6,Enders,69027,NE
-98.327156,42.248416,Summerland Golf Course,51020857 Summerland Road,Ewing,68735,NE
-97.171667,40.104595,Fairbury Country Club,56880 709th Rd,Fairbury,68352,NE
-95.586694,40.083909,Falls City Country Club,64870 706 Trail,Falls City,68355,NE
-98.937689,40.0961,Franklin Country Club,Highway 136,Franklin,68939,NE
-96.507533,41.454514,Fremont Golf Club,2710 N Somers Ave,Fremont,68025,NE
-96.530995,41.408617,White Tail Run Golf Course,2725 Reed Ln,Fremont,68025,NE
-96.505346,41.393451,Valley View Golf Course,1126 County Road X,Fremont,68025,NE
-97.282868,40.64655,Friend Country Club,910 S Cherry St,Friend,68359,NE
-98.280175,41.39388,Pawnee Hills Golf Course,Highway 22,Fullerton,68638,NE
-97.961824,41.365555,Kemp Country Club,RR 1,Fullerton,68638,NE
-97.551025,40.538713,Hidden Hills Country Club,1115 Road L,Geneva,68361,NE
-103.682386,41.838905,Monument Shadows Golf Course,2550 Clubhouse Dr,Gering,69341,NE
-98.835865,40.812098,Valley View Golf Course,14155 Pawnee Rd,Gibbon,68840,NE
-102.211204,42.80482,Gordon Country Club,West 2nd Street,Gordon,69343,NE
-100.180597,40.959155,Wild Horse Golf Club At Gothenburg,40950 Road 768,Gothenburg,69138,NE
-98.301308,40.951557,Jackrabbit Run Golf Course,2800 N Shady Bend Rd,Grand Island,68801,NE
-98.34608,40.892922,Riverside Country Club,2820 Riverside Dr,Grand Island,68801,NE
-98.402901,40.887977,Indianhead Golf Club,4100 W Husker Hwy,Grand Island,68803,NE
-98.320973,40.897928,Fonner View Golf Course,2224 S Stuhr Rd,Grand Island,68801,NE
-101.720904,40.83898,Grant Golf Club Inc,North Highway 61,Grant,69140,NE
-97.264449,42.624523,Hartington Golf Club,101 E Felber St,Hartington,68739,NE
-98.375521,40.640771,Lochland Country Club,601 Lochland Road,Hastings,68901,NE
-98.439782,40.54735,Southern Hills Golf Course,3005 S Southern Hills Dr,Hastings,68901,NE
-98.336425,40.582311,Hastings Elks Lodge & Golf Club,3050 E South St,Hastings,68901,NE
-102.694594,42.685815,Hay Springs Golf Course,Golf Course Road East 3rd,Hay Springs,69347,NE
-97.594849,40.14726,Hebron Country Club,Corner of HWY 136 & 1st,Hebron,68370,NE
-103.077989,42.32356,Hemingford Municipal Golf Course,Fremont Street,Hemingford,69348,NE
-97.809764,40.781495,Galaway Creek Golf Course,South 15th Street,Henderson,68371,NE
-99.382473,40.452439,Holdrege Country Club,314 W 18th Ave,Holdrege,68949,NE
-96.522755,42.367468,Landmand Golf Club,2073 S Bluff Rd,Homer,68030,NE
-96.547689,41.613901,Elkhorn Valley Golf Club,410 N Main St,Hooper,68031,NE
-95.992373,40.19986,Kirkman's Lakeview Golf Course,71550 631 Ave,Humboldt,68376,NE
-97.466534,41.692955,Steeple View Golf Course,27608 467th St,Humphrey,68642,NE
-101.751025,41.998524,Pelican Beach Golf Club,Highway 2,Hyannis,69350,NE
-101.646839,40.51794,Imperial Country Club,W 7th St,Imperial,69033,NE
-99.12225,40.708693,Meadowlark Hills Golf Course,3300 30th Ave,Kearney,68845,NE
-99.105574,40.702546,Kearney Country Club,2800 19th Ave,Kearney,68845,NE
-99.064669,40.73961,Buffalo Ridge Golf Course,7005 Avenue N,Kearney,68847,NE
-99.047199,40.67028,Elks Country Golf Course,103 Antelope,Kearney,68848,NE
-103.662975,41.225609,Four Winds Country Club,4555 Country Club Road,Kimball,69145,NE
-96.041949,41.187522,La Vista Falls Municipal Golf Course,8305 Park View Blvd,La Vista,68128,NE
-97.105979,42.42392,Cedar View Country Club,Highway 15,Laurel,68745,NE
-98.273539,40.29241,Lawrence Country Club,2233 Hwy 4,Lawrence,68957,NE
-97.237639,41.69954,Club 91 Golf Course,1500 W Church St,Leigh,68643,NE
-96.769212,40.784492,Pioneers Golf Course,3403 W Van Dorn St,Lincoln,68522,NE
-96.737615,40.862437,Highlands Golf Course,5501 NW 12th St,Lincoln,68521,NE
-96.66649,40.792854,Jim Ager Memorial Junior Golf Course,3761 Normal Blvd,Lincoln,68506,NE
-96.625422,40.775295,Holmes Golf Course,3701 S 70th St,Lincoln,68506,NE
-96.613634,40.842636,Mahoney Golf Course,7900 Adams St,Lincoln,68507,NE
-96.618037,40.789843,Wellington Greens Golf Course,7600 Old Post Rd,Lincoln,68506,NE
-96.689725,40.755374,Knolls Golf Course,2221 Old Cheney Rd,Lincoln,68512,NE
-96.687017,40.781396,The Country Club of Lincoln,3200 S 24th St,Lincoln,68502,NE
-96.595628,40.776107,Firethorn Golf Club,9301 Firethorn Ln,Lincoln,68520,NE
-96.591645,40.813189,Hillcrest Country Club,9401 O St,Lincoln,68520,NE
-96.69314,40.723143,Wilderness Ridge Golf Club,1800 Wilderness Woods Pl,Lincoln,68512,NE
-96.659595,40.733557,Yankee Hill Country Club,7600 San Mateo Ln,Lincoln,68516,NE
-96.606382,40.745388,Pine Lake Golf & Tennis Club,6601 S 84th St,Lincoln,68516,NE
-96.597277,40.769502,HiMark Golf Course,9001 Pioneers Blvd,Lincoln,68520,NE
-96.575548,40.740625,Hidden Valley Golf & Country Club,10501 Pine Lake Rd,Lincoln,68526,NE
-96.540336,40.810885,Crooked Creek Golf Club,333 S 134th St,Lincoln,68520,NE
-96.715735,40.871515,The Links At Lincoln Golf and Country Club,375 Fletcher Ave,Lincoln,68521,NE
-99.018399,41.279699,Loup City Golf Course,Highway #92,Loup City,68853,NE
-97.457059,41.84266,Taylor Creek Golf Club,300 Taylor Creek Road,Madison,68748,NE
-100.658969,40.20388,Heritage Hills Golf Course,6000 Club House Ln,McCook,69001,NE
-100.615933,40.205663,Broken Tee Par 3 Golf Course,905 E 7th St,McCook,69001,NE
-97.055527,40.765729,Thornridge Golf Course,801 D Street,Milford,68405,NE
-98.947424,40.510292,Minden Country Club,16th St N Highway 10,Minden,68959,NE
-103.814228,41.977589,Scenic Knolls Golf Course,20548 Highway 29,Mitchell,69357,NE
-103.920392,41.961407,Rolling Greens Golf Club,520 Railroad St,Morrill,69358,NE
-101.276769,41.864985,Dismal River Club,83040 Dismal River Trail,Mullen,69152,NE
-101.078821,41.998694,Sand Hills Golf Course,36410 Sand Hills Dr,Mullen,69152,NE
-101.078821,41.998694,Mullen Golf Club,377 West Highway 2,Mullen,69152,NE
-96.27454,40.872854,Grandpa's Woods Golf Course,5505 310th St,Murdock,68407,NE
-95.868463,40.668712,Wildwood Municipal Golf Course,1101 Wildwood Lane Golf Shop,Nebraska City,68410,NE
-95.892208,40.681955,ArborLinks Golf Course,6038 H Rd,Nebraska City,68410,NE
-95.932155,40.667948,The Golf Club At Table Creek,5633 I Rd,Nebraska City,68410,NE
-97.999235,42.149,Antelope Country Club,Highway #275 East,Neligh,68756,NE
-98.067127,40.199072,Elk Creek Country Club,877 S Main St,Nelson,68961,NE
-97.770404,41.74961,Newman Grove Golf Course,Off of Burrows Street,Newman Grove,68758,NE
-98.034124,42.750845,Niobrara Valley Golf Course,Spruce Avenue,Niobrara,68760,NE
-97.421773,42.054635,Norfolk Country Club,1700 Riverside Blvd,Norfolk,68701,NE
-97.458126,42.04613,Eldorado Hills Golf Club,1227 Eldorado Rd,Norfolk,68701,NE
-97.439216,41.960195,Fair Play Golf,55427 837th Rd,Norfolk,68701,NE
-97.501639,42.03237,Kelly's Country Club,9601 W Norfolk Ave,Norfolk,68701,NE
-96.790088,41.461361,North Bend Golf Course,400 Cottonwood St,North Bend,68649,NE
-100.730722,41.108815,Iron Eagle Municipal Golf Course,2401 Halligan Dr,North Platte,69101,NE
-100.772923,41.153924,North Platte Country Club,1008 W 18th St,North Platte,69101,NE
-100.815392,41.104575,Indian Meadows Golf Course,2746 W Walker Rd,North Platte,69101,NE
-100.785617,41.031414,Lake Maloney Golf Course,608 Birdie Ln,North Platte,69101,NE
-96.473689,41.834003,Oakland Golf Club,100 N Parson Ave,Oakland,68045,NE
-95.952203,41.120371,Willow Lakes/Warrior Nine,12301 S 25th St,Offutt Afb,68123,NE
-101.678599,41.113009,Westwind Country Club,359 Road East 85,Ogallala,69153,NE
-96.114432,41.233882,Westwood Heights Golf Course,12929 W Center Rd,Omaha,68144,NE
-96.068382,41.197397,Johnny Goodman Golf Course,6111 S 99th St,Omaha,68127,NE
-96.064384,41.293556,Warren Swiggert Municipal Golf Course,3865 Parkview Dr,Omaha,68134,NE
-96.023591,41.306112,Benson Park Golf Club,5333 N 72nd St,Omaha,68134,NE
-96.008427,41.248898,Elmwood Park Golf Course,6232 Pacific St,Omaha,68106,NE
-95.981268,41.299439,Fontenelle Golf Course,4575 Ames Ave,Omaha,68104,NE
-95.939866,41.221953,Spring Lake Park Golf Course,4020 Hoctor Blvd,Omaha,68107,NE
-95.956378,41.316098,Steve Hogan Golf Course,6315 N 30th St,Omaha,68111,NE
-96.110577,41.248461,Ironwood Golf and Country Club of Omaha,12627 Pacific St,Omaha,68154,NE
-96.076406,41.242787,Happy Hollow Club,1701 S 105th St,Omaha,68124,NE
-96.054604,41.236605,Sunset Valley Country Club,9300 Arbor St,Omaha,68124,NE
-96.017872,41.327171,Omaha Country Club,6900 Country Club Rd,Omaha,68152,NE
-95.966583,41.245161,Field Club of Omaha,3615 Woolworth Ave,Omaha,68105,NE
-96.105471,41.195993,Oak Hills Country Club,12325 Golfing Green Dr,Omaha,68137,NE
-96.210013,41.245774,Shadow Ridge Country Club,1501 S 188th Plz,Omaha,68130,NE
-96.127956,41.286477,The Champions Club,13800 Eagle Run Dr,Omaha,68164,NE
-96.102234,41.327546,Players Club At Deer Creek,12101 Deer Creek Dr,Omaha,68142,NE
-96.177506,41.155952,Tiburon Golf Club,10302 S 168th St,Omaha,68136,NE
-96.177259,41.255928,Pacific Springs Golf Course,16810 Harney St,Omaha,68118,NE
-96.164268,41.314813,Stone Creek Golf Course,6220 N 160th Ave,Omaha,68116,NE
-96.119541,41.290339,Eagle Run Golf Complex,3435 N 132nd St,Omaha,68164,NE
-96.100378,41.271904,Miracle Hill Golf & Tennis Center,1401 N 120th St,Omaha,68154,NE
-96.094447,41.297036,The Knolls Golf Course,11630 Sahler St,Omaha,68164,NE
-96.012265,41.205382,Milts Golf Center,6402 Q St,Omaha,68117,NE
-98.59889,42.51757,O'Neill Country Club,49715 West Hyne Aves,O'Neill,68763,NE
-98.942505,41.604591,Ord Golf Course,324 N 27th St,Ord,68862,NE
-97.550585,41.180663,Ryan Hill Country Club,960 Nebraska St,Osceola,68651,NE
-102.347588,41.3865,Oshkosh Country Club,South Highway 27,Oshkosh,69154,NE
-99.597592,40.745645,Overton Golf Course,75314 Road 441,Overton,68863,NE
-99.543835,40.198369,Cardinal Country Club,PO Box 8,Oxford,68967,NE
-96.055091,41.175166,Tara Hills Golf Course,1410 Western Hills Dr,Papillion,68046,NE
-95.995896,41.160617,Eagle Hills Golf Course,501 Eagle Hills Dr,Papillion,68133,NE
-96.014324,41.14985,Papio Greens Golf Center,11050 S 66th St,Papillion,68133,NE
-96.156874,40.120022,Fairview Golf Course,1749 D St,Pawnee City,68420,NE
-96.707944,42.087069,Twin Creeks Golf Club,North Highway 9,Pender,68047,NE
-97.562403,42.102442,Pierce Community Golf Course,85428 548 Ave,Pierce,68767,NE
-97.801059,42.35077,Plainview Country Club,Off Highway 20,Plainview,68769,NE
-95.958124,41.050179,Bay Hills at Buccaneer Bay,3200 Buccaneer Blvd,Plattsmouth,68048,NE
-95.910739,41.028636,Plattsmouth Country Club,18003 Club View Dr,Plattsmouth,68048,NE
-95.884319,40.91548,Lake Ridge Country Club,1536 Country Club Cir,Plattsmouth,68048,NE
-99.101427,40.946254,Prairie Hills Golf Course,21400 Clubhouse Dr,Pleasanton,68866,NE
-96.751579,42.64578,Highland Oaks,88052 Highland Rd,Ponca,68770,NE
-96.02623,41.205521,Lakeview Golf Course,7400 Q St,Ralston,68127,NE
-97.359719,42.37578,Randolph Golf Course,406 South Pierce,Randolph,68771,NE
-98.914009,41.0335,Ravenna Golf Club,2227 Alba Ave,Ravenna,68869,NE
-98.528454,40.0888,Red Cloud Municipal Golf Course,Highway 136,Red Cloud,68970,NE
-102.439464,42.76739,Sand Ridge Golf Course,Third St & Golf Course La,Rushville,69360,NE
-98.460034,41.195044,Saint Paul Country Club,1118 Inman Rd,Saint Paul,68873,NE
-99.413859,41.65474,Sargent Comstock Golf Club,2 1/2 Miles S.E.,Sargent,68874,NE
-97.059789,41.43766,Schuyler Golf Club,295 Higgins Dr,Schuyler,68661,NE
-103.670709,41.8781,Scottsbluff Country Club,5014 Avenue # I,Scottsbluff,69361,NE
-103.71444,41.867143,Riverview Golf & Country Club,100928 County Road 19,Scottsbluff,69361,NE
-97.103398,40.922316,Seward Country Club,1046 Country Club Dr,Seward,68434,NE
-102.988094,41.123647,Hillside Golf Course,2616 Hillside Dr,Sidney,69162,NE
-96.436447,42.474818,Covington Links Golf Course,497 Golf Rd,South Sioux City,68776,NE
-96.419554,42.462459,South Ridge Golf Course,618 W 29th St,South Sioux City,68776,NE
-98.212429,40.894375,Cottonwood Greens Golf Course,Veterans Drive,Spalding,68865,NE
-99.885991,42.88551,Springview Golf Club,N E of Town,Springview,68778,NE
-97.161603,41.938992,Elkhorn Acres Golf Course,56611 Golf Course Rd,Stanton,68779,NE
-100.501764,41.50599,Augusta Wind Golf Course,One Mile South of Stapleton,Stapleton,69163,NE
-98.068203,40.018996,Superior Country Club,400 Highway 14 N,Superior,68978,NE
-101.151822,41.040364,The Oregon Trail Golf Course,Highway 25 South,Sutherland,69165,NE
-97.85183,40.601017,Fox Hollow Country Club Inc,500 Fox Hollow Ln,Sutton,68979,NE
-96.19188,40.660883,Syracuse Golf Course,266 W 9th St,Syracuse,68446,NE
-96.198719,40.37287,Tecumseh Country Club Inc,West Highway #136,Tecumseh,68450,NE
-96.253177,41.785451,Northridge Country Club,3398 County Road H,Tekamah,68061,NE
-100.574313,41.99268,Thedford Golf Course,1/4 Mile South of Thedford on Highway 83,Thedford,69166,NE
-101.013089,40.175235,Trenton Golf Club,General Delivery,Trenton,69044,NE
-100.490862,42.892401,Deer Park Country Club,Highway 12,Valentine,69201,NE
-100.829642,42.722811,The Prairie Club,88897 State Hwy 97,Valentine,69201,NE
-96.367132,41.330642,The Pines Country Club,7516 N 286th St,Valley,68064,NE
-97.425173,40.757455,Sandy Meadows Golf Course,903 Road S,Waco,68460,NE
-96.621434,41.133415,Hilltop Country Club,RR 2,Wahoo,68066,NE
-96.868166,42.27245,Logan Valley Golf Course,RR 1,Wakefield,68784,NE
-101.416331,40.487738,Wauneta Country Club,Highway #6,Wauneta,69045,NE
-97.642121,42.496818,Rolling Hills Country Club,87414 544th Ave,Wausa,68786,NE
-97.017809,42.24996,Wayne Country Club,308 E 21st St,Wayne,68787,NE
-98.597701,40.800527,Wood River Country Club,3 Miles SE,Wood River,68883,NE
-96.681859,40.11928,Wymore Country Club,1700 West D Street,Wymore,68466,NE
-97.604345,40.860042,York Country Club,1016 West Elm Street,York,68467,NE
-71.612942,42.833436,Ponemah Green Family Golf Center,55 Ponemah Rd,Amherst,03031,NH
-71.607847,42.827537,Amherst Country Club Inc,76 Ponemah Rd,Amherst,03031,NH
-71.569353,42.844826,Souhegan Woods Golf Club,65 Thortons Ferry Road II,Amherst,03031,NH
-71.60347,42.819798,Buckmeadow Golf Club,30 State Route 101A,Amherst,0303,NH
-71.666409,43.739902,White Mountain Country Club,3 Country Club Drvie,Ashland,03217,NH
-71.17121,42.821492,Atkinson Country Club & Resort,85 Country Club Drive,Atkinson,03811,NH
-71.078726,43.232091,Nippo Lake Golf Club,550 Province Rd,Barrington,03825,NH
-71.476777,42.946923,Manchester Country Club,180 S River Rd,Bedford,03110,NH
-71.487917,43.508158,Lakeview Golf Course,89 Ladd Hill Rd,Belmont,03220,NH
-71.695087,44.279836,Bethlehem Country Club,1901 Main Street,Bethlehem,03574,NH
-71.742079,44.284485,Maplewood Country Club & Hotel,RR 302,Bethlehem,03574,NH
-71.44027,44.258773,Mount Washington Hotel & Resort,RR 302,Bretton Woods,03575,NH
-71.654908,43.870671,Owl's Nest Golf Course,40 Clubhouse Lane,Campton,03223,NH
-71.315524,43.044773,Candia Woods Golf Links,313 South Rd,Candia,03034,NH
-71.596,43.345082,Canterbury Woods Country Club,15 West Rd,Canterbury,03224,NH
-71.522856,43.682062,Waukewan Golf Club,Waukewan Rd,Center Harbor,03226,NH
-71.462586,43.707862,Kona Par 3 Club,Kona Mansion Inn,Center Harbor,03226,NH
-71.141994,43.754465,Indian Mound Golf Club,Route 16B,Center Ossipee,03814,NH
-72.373483,43.365375,Claremont Country Club,Maple Ave,Claremont,03743,NH
-71.488409,44.893976,Colebrook Country Club,Route #26,Colebrook,03576,NH
-71.331096,44.880201,Balsams Panorama Golf Course,RR 1 Box 1000,Colebrook,03576,NH
-71.57005,43.259266,Beaver Meadow Golf Course,1 Beaver Meadow Dr,Concord,03301,NH
-71.540039,43.258985,Concord Country Club,Country Club Lane,Concord,03301,NH
-71.840865,43.488126,Ragged Mountain Golf Club,620 Ragged Mountain Rd,Danbury,03230,NH
-71.314143,42.890289,Hoodkroft Country Club,121 E Broadway,Derry,03038,NH
-71.239167,42.919385,Hidden Valley RV and Golf Park,81 Damren Rd,Derry,03038,NH
-71.211663,42.852873,Brookstone Park Golf Complex,14 Route 111,Derry,03038,NH
-70.852733,43.199307,Cochecho Country Club,145 Gulf Road,Dover,03820,NH
-72.106643,42.899689,Dublin Lake Club,180 Old Marlboro Road,Dublin,03444,NH
-71.609762,43.068146,Countryside Golf Club,20 Country Club Ln,Dunbarton,03046,NH
-70.979243,42.919118,Apple Hill Golf Club,69 East Rd,East Kingston,03827,NH
-72.16612,43.597223,Montcalm Golf Club,2 Smith Pond Rd,Enfield,03748,NH
-70.94117,42.989127,Exeter Country Club,58 Jady Hill Avenue,Exeter,03833,NH
-71.050463,43.381712,Farmington Country Club,181 Main St,Farmington,03835,NH
-71.85024,43.009475,Crotched Mountain Golf Club,Schoolhouse Road Route 47,Francestown,03043,NH
-71.725423,44.210556,Profile Golf Club,Profile Road,Franconia,03580,NH
-71.639957,43.431348,Mojalaki Golf Club,321 Prospect St,Franklin,03235,NH
-71.449759,43.53139,Bolduc Park Golf Course,282 Gilford Ave,Gilford,03249,NH
-71.44346,43.520022,Pheasant Ridge Country Club,140 Country Club Rd,Gilford,03249,NH
-71.181216,44.112517,Linderhof Country Club,Rte. #16,Glen,03838,NH
-71.627577,43.038962,Stonebridge Country Club,161 Gorham Pond Rd,Goffstown,03045,NH
-71.162779,44.385977,Androscoggin Valley Country Club,2 Main St,Gorham,03581,NH
-72.120385,43.497971,Eastman Golf Links,6 Clubhouse Lane,Grantham,03753,NH
-70.825674,43.048391,Portsmouth Country Club,80 Country Club Ln,Greenland,03840,NH
-70.814101,43.010339,Breakfast Hill Golf Club,339 Breakfast Hill Rd,Greenland,03840,NH
-71.162145,44.050145,Hale's Location Golf Course Inc,86 Fairway Dr,Hales Location,03860,NH
-72.2877,43.70873,Hanover Country Club At Dartmouth College,0 Rope Ferry Road,Hanover,03755,NH
-71.902153,43.109756,Angus Lea Golf Course,126 W Main St,Hillsborough,03244,NH
-71.649463,43.781284,Highland Links Golf Club,Mt Prospect Road,Holderness,03245,NH
-71.545956,42.713929,Alpine Ridge Golf Club,1,A Old Runnells Bridge Rd,llis,NH
-71.54099,42.718781,The Overlook Country Club,5 Overlook Dr,Hollis,03049,NH
-71.741731,43.18167,Duston Country Club,40 Country Club Rd,Hopkinton,03229,NH
-71.430258,42.786722,Whip Poor Will Golf Club,55 Marsh Rd,Hudson,03051,NH
-71.428471,42.71587,Green Meadow Golf Club,59 Steele Rd,Hudson,03051,NH
-71.182374,44.14662,Wentworth Golf Club,Route 16A,Jackson,03846,NH
-71.181668,44.147254,Eagle Mountain Resort Golf Course,Carter Notch Road,Jackson,03846,NH
-72.064198,42.835254,Shattuck Golf Club,53 Dublin Rd,Jaffrey,03452,NH
-71.418134,44.38163,Waumbek Country Club,U S Route #2,Jefferson,03583,NH
